record	sig_segments	total_length
ENSP00000483530.1	1	5
ENSP00000483042.1	1	5
ENSP00000353735.2	1	5
ENSP00000369187.1	1	5
ENSP00000413952.2	2	11
ENSP00000394486.2	2	11
ENSP00000414084.2	2	11
ENSP00000433434.1	1	5
ENSP00000283147.6	1	10
ENSP00000358400.3	6	31
ENSP00000486270.1	6	31
ENSP00000278070.2	1	5
ENSP00000399743.2	1	5
ENSP00000280684.3	3	16
ENSP00000408321.1	3	16
ENSP00000464317.1	1	5
ENSP00000280979.4	1	5
ENSP00000450531.1	1	5
ENSP00000451247.1	1	5
ENSP00000488984.1	1	11
ENSP00000302239.4	2	10
ENSP00000379721.3	2	10
ENSP00000412682.3	2	10
ENSP00000319104.6	2	11
ENSP00000338143.4	2	11
ENSP00000464545.1	1	6
ENSP00000295878.3	1	5
ENSP00000418099.1	1	5
ENSP00000418991.1	1	5
ENSP00000366988.3	1	5
ENSP00000366998.3	1	5
ENSP00000404448.1	1	5
ENSP00000406731.2	1	5
ENSP00000475510.1	1	5
ENSP00000476097.1	1	5
ENSP00000475606.1	1	5
ENSP00000475983.1	1	5
ENSP00000487347.1	1	5
ENSP00000479075.1	1	5
ENSP00000487396.1	1	5
ENSP00000484845.1	1	5
ENSP00000295704.2	1	6
ENSP00000448191.2	1	5
ENSP00000477695.1	1	5
ENSP00000273353.3	2	10
ENSP00000319597.5	1	10
ENSP00000308439.7	1	10
ENSP00000457892.1	1	10
ENSP00000378954.2	1	10
ENSP00000454421.1	1	10
ENSP00000352962.2	2	18
ENSP00000430297.1	2	18
ENSP00000378830.2	2	11
ENSP00000350094.2	2	11
ENSP00000412890.1	2	11
ENSP00000416133.1	1	5
ENSP00000413051.1	1	5
ENSP00000412870.1	1	5
ENSP00000247930.4	1	8
ENSP00000312081.4	1	5
ENSP00000365948.6	1	5
ENSP00000310055.7	1	5
ENSP00000371297.3	1	5
ENSP00000371291.1	1	5
ENSP00000479696.1	1	5
ENSP00000377428.2	2	14
ENSP00000295868.2	2	14
ENSP00000217939.5	1	8
ENSP00000419073.1	1	5
ENSP00000419383.1	1	5
ENSP00000417569.1	1	5
ENSP00000420113.1	1	5
ENSP00000419536.2	1	5
ENSP00000492400.1	1	5
ENSP00000492556.1	1	5
ENSP00000445880.1	1	15
ENSP00000420211.1	1	10
ENSP00000392918.1	1	10
ENSP00000384867.2	1	5
ENSP00000310951.5	1	5
ENSP00000485698.1	1	5
ENSP00000262719.4	1	8
ENSP00000337602.5	1	6
ENSP00000426886.1	1	6
ENSP00000378721.2	1	6
ENSP00000408027.2	1	6
ENSP00000426569.1	1	6
ENSP00000421633.1	1	6
ENSP00000421464.1	1	6
ENSP00000424635.1	1	6
ENSP00000347329.2	1	6
ENSP00000264405.5	1	6
ENSP00000424451.1	1	6
ENSP00000425999.1	1	6
ENSP00000426562.1	1	6
ENSP00000422267.1	1	6
ENSP00000309070.7	1	6
ENSP00000400926.1	1	6
ENSP00000352645.5	1	5
ENSP00000354795.4	1	5
ENSP00000478959.1	1	5
ENSP00000414808.2	1	5
ENSP00000414471.1	1	5
ENSP00000406410.1	1	5
ENSP00000391581.1	1	5
ENSP00000401267.1	1	5
ENSP00000390548.1	1	5
ENSP00000364912.3	1	5
ENSP00000485401.1	1	9
ENSP00000303192.3	1	5
ENSP00000354097.3	1	5
ENSP00000366452.3	1	5
ENSP00000038176.3	1	5
ENSP00000430195.1	1	5
ENSP00000430982.1	1	5
ENSP00000492654.1	1	5
ENSP00000285046.5	1	5
ENSP00000417003.2	1	7
ENSP00000400150.1	1	7
ENSP00000400990.2	2	13
ENSP00000412456.2	2	13
ENSP00000390475.1	1	6
ENSP00000285106.6	1	6
ENSP00000467634.1	1	6
ENSP00000465849.1	1	6
ENSP00000468038.1	1	6
ENSP00000465284.1	1	6
ENSP00000455585.1	12	67
ENSP00000270530.3	1	5
ENSP00000445905.1	1	5
ENSP00000462745.1	1	23
ENSP00000479800.1	1	23
ENSP00000484359.2	1	5
ENSP00000483344.1	1	5
ENSP00000482707.1	1	5
ENSP00000381214.3	1	5
ENSP00000491054.1	1	5
ENSP00000239165.7	1	6
ENSP00000386869.3	1	6
ENSP00000307803.8	1	6
ENSP00000398131.2	1	5
ENSP00000408399.2	1	5
ENSP00000456057.1	1	5
ENSP00000454351.1	1	5
ENSP00000399539.2	1	5
ENSP00000456897.1	1	5
ENSP00000454538.1	1	5
ENSP00000429344.1	1	6
ENSP00000428059.1	1	5
ENSP00000301908.3	1	5
ENSP00000430145.1	1	5
ENSP00000392411.3	1	5
ENSP00000316202.5	1	5
ENSP00000441935.3	1	5
ENSP00000253031.1	1	8
ENSP00000466055.1	1	8
ENSP00000467019.1	1	8
ENSP00000468436.1	1	8
ENSP00000366434.4	1	7
ENSP00000427480.1	1	7
ENSP00000421926.1	1	7
ENSP00000425566.1	1	7
ENSP00000423885.1	1	7
ENSP00000324827.3	1	5
ENSP00000392028.1	1	5
ENSP00000385705.3	2	15
ENSP00000219746.9	2	15
ENSP00000378235.2	1	5
ENSP00000393183.2	1	9
ENSP00000421724.2	1	9
ENSP00000338857.5	1	9
ENSP00000407012.1	1	5
ENSP00000334685.7	1	5
ENSP00000394514.1	1	5
ENSP00000389794.1	1	5
ENSP00000413396.2	1	5
ENSP00000466901.1	1	5
ENSP00000482444.1	1	5
ENSP00000481819.1	1	5
ENSP00000480246.1	1	5
ENSP00000364895.4	1	8
ENSP00000438529.1	1	8
ENSP00000364885.2	1	8
ENSP00000391085.3	2	10
ENSP00000481067.2	2	10
ENSP00000313881.3	1	5
ENSP00000455368.1	1	5
ENSP00000356448.3	1	5
ENSP00000447188.1	1	6
ENSP00000494844.1	1	6
ENSP00000448665.1	1	6
ENSP00000340671.3	1	6
ENSP00000447803.1	1	6
ENSP00000447503.1	1	6
ENSP00000484739.1	1	7
ENSP00000478171.1	1	7
ENSP00000480214.1	1	7
ENSP00000478601.1	1	7
ENSP00000479617.1	1	7
ENSP00000478348.1	1	7
ENSP00000485604.1	1	7
ENSP00000368813.2	2	14
ENSP00000374484.4	1	5
ENSP00000405379.1	1	5
ENSP00000357052.3	1	14
ENSP00000318227.2	1	14
ENSP00000357053.1	1	14
ENSP00000476407.1	1	14
ENSP00000477464.1	1	14
ENSP00000476351.1	1	14
ENSP00000413688.1	1	14
ENSP00000477012.1	1	14
ENSP00000411875.1	1	10
ENSP00000384118.2	1	7
ENSP00000410400.2	1	7
ENSP00000360360.3	1	8
ENSP00000291576.6	1	8
ENSP00000421809.1	1	5
ENSP00000374303.6	1	5
ENSP00000403465.1	1	5
ENSP00000422875.1	1	5
ENSP00000349878.5	1	7
ENSP00000357192.5	1	7
ENSP00000357189.5	1	7
ENSP00000443120.1	1	7
ENSP00000205061.5	1	12
ENSP00000405984.2	1	12
ENSP00000406946.2	1	12
ENSP00000455950.1	1	12
ENSP00000454218.1	1	12
ENSP00000487234.1	1	12
ENSP00000485982.1	1	6
ENSP00000486629.1	1	6
ENSP00000377747.4	1	6
ENSP00000357215.4	1	6
ENSP00000396441.2	1	6
ENSP00000410559.1	1	7
ENSP00000398960.1	1	7
ENSP00000381577.2	1	7
ENSP00000349486.2	3	22
ENSP00000322938.3	3	22
ENSP00000431519.1	1	5
ENSP00000366756.3	3	22
ENSP00000352544.4	2	12
ENSP00000421106.1	1	5
ENSP00000377346.3	2	12
ENSP00000425973.1	1	5
ENSP00000423612.1	2	12
ENSP00000424305.1	1	5
ENSP00000421825.1	2	12
ENSP00000011619.3	1	8
ENSP00000482325.1	1	5
ENSP00000289371.5	2	19
ENSP00000478914.1	2	19
ENSP00000278919.3	2	10
ENSP00000463116.1	1	5
ENSP00000393425.2	1	5
ENSP00000431521.1	1	5
ENSP00000298282.8	2	12
ENSP00000156825.2	1	7
ENSP00000464718.1	1	7
ENSP00000412302.2	1	7
ENSP00000358718.3	1	5
ENSP00000431410.1	1	6
ENSP00000408592.1	1	6
ENSP00000381556.1	1	6
ENSP00000415471.1	1	6
ENSP00000269844.3	1	6
ENSP00000390245.2	1	6
ENSP00000336749.6	2	10
ENSP00000320869.5	2	10
ENSP00000424979.1	2	10
ENSP00000395244.1	1	12
ENSP00000392044.1	1	5
ENSP00000394056.2	1	5
ENSP00000400763.1	1	5
ENSP00000404824.1	1	5
ENSP00000399965.1	1	5
ENSP00000392260.1	1	5
ENSP00000253692.6	1	7
ENSP00000398127.4	1	7
ENSP00000402935.2	1	7
ENSP00000411925.2	1	7
ENSP00000493420.1	1	5
ENSP00000362616.3	1	9
ENSP00000358865.4	1	6
ENSP00000349748.5	1	5
ENSP00000279230.6	1	6
ENSP00000443631.1	1	6
ENSP00000324660.5	1	6
ENSP00000251636.5	2	13
ENSP00000481966.1	2	13
ENSP00000422554.1	1	5
ENSP00000344847.3	1	5
ENSP00000159087.4	2	10
ENSP00000352185.4	1	5
ENSP00000479936.1	1	5
ENSP00000364525.5	1	5
ENSP00000397227.2	1	6
ENSP00000447531.1	1	6
ENSP00000448234.1	1	6
ENSP00000449143.1	1	6
ENSP00000450134.2	1	6
ENSP00000478908.1	1	5
ENSP00000478343.1	1	5
ENSP00000481012.1	1	5
ENSP00000479551.1	1	5
ENSP00000323945.5	1	7
ENSP00000460549.1	1	7
ENSP00000456456.1	1	7
ENSP00000416197.1	1	7
ENSP00000260600.5	1	6
ENSP00000389799.1	1	6
ENSP00000384484.2	1	6
ENSP00000432786.1	1	11
ENSP00000435776.1	1	11
ENSP00000309302.6	1	11
ENSP00000329915.3	1	6
ENSP00000398569.1	1	6
ENSP00000370286.2	1	6
ENSP00000222584.3	1	5
ENSP00000390817.1	1	5
ENSP00000471605.1	1	8
ENSP00000469527.1	1	8
ENSP00000352408.3	1	8
ENSP00000472632.1	1	8
ENSP00000473182.1	1	8
ENSP00000470920.1	1	8
ENSP00000473240.1	1	8
ENSP00000471721.1	1	8
ENSP00000472425.1	1	8
ENSP00000468834.1	1	8
ENSP00000472585.1	1	8
ENSP00000471246.1	1	8
ENSP00000407826.3	1	8
ENSP00000264819.3	1	5
ENSP00000363545.3	1	5
ENSP00000478626.1	1	5
ENSP00000326900.7	2	13
ENSP00000379144.3	2	13
ENSP00000263409.4	1	5
ENSP00000398368.2	1	5
ENSP00000457539.1	2	13
ENSP00000416094.1	2	13
ENSP00000345350.4	1	5
ENSP00000263208.5	1	5
ENSP00000357907.3	1	5
ENSP00000317665.3	1	5
ENSP00000410604.3	1	5
ENSP00000414253.2	1	7
ENSP00000306705.2	3	15
ENSP00000425443.1	3	15
ENSP00000369351.4	3	15
ENSP00000265149.5	3	15
ENSP00000391448.2	3	15
ENSP00000442788.1	3	15
ENSP00000278935.3	1	6
ENSP00000399711.2	1	7
ENSP00000407545.2	1	7
ENSP00000404403.1	1	7
ENSP00000420707.2	1	24
ENSP00000495497.1	1	24
ENSP00000360493.1	1	24
ENSP00000360491.6	1	24
ENSP00000458178.1	1	24
ENSP00000460188.1	1	24
ENSP00000496517.1	1	24
ENSP00000352514.5	1	24
ENSP00000485863.1	1	24
ENSP00000360486.4	1	24
ENSP00000332706.3	1	9
ENSP00000217169.3	1	6
ENSP00000345213.6	1	6
ENSP00000207549.3	1	5
ENSP00000388093.1	1	5
ENSP00000384004.1	1	10
ENSP00000430514.2	1	10
ENSP00000452911.1	1	10
ENSP00000453020.1	1	10
ENSP00000452633.1	1	10
ENSP00000356451.3	1	6
ENSP00000321826.6	1	6
ENSP00000356450.3	1	6
ENSP00000441479.1	1	6
ENSP00000401445.2	1	6
ENSP00000343064.5	1	5
ENSP00000400063.2	1	5
ENSP00000269967.2	2	14
ENSP00000469348.1	2	14
ENSP00000418983.1	1	5
ENSP00000402616.2	1	5
ENSP00000310874.6	1	5
ENSP00000444404.1	1	5
ENSP00000443977.1	1	5
ENSP00000427130.2	1	5
ENSP00000216190.8	1	15
ENSP00000487325.1	1	12
ENSP00000385812.1	1	15
ENSP00000379625.3	1	5
ENSP00000390565.2	1	5
ENSP00000391753.1	1	5
ENSP00000401399.2	1	5
ENSP00000444896.1	1	6
ENSP00000407031.3	1	6
ENSP00000329448.4	1	6
ENSP00000478903.1	1	6
ENSP00000313199.7	1	5
ENSP00000313327.6	1	5
ENSP00000426446.1	1	5
ENSP00000305860.6	1	5
ENSP00000420926.1	1	5
ENSP00000416511.2	1	5
ENSP00000396389.1	1	5
ENSP00000393886.1	1	5
ENSP00000387743.1	1	5
ENSP00000447851.2	1	5
ENSP00000481533.1	1	5
ENSP00000480328.1	1	5
ENSP00000483058.1	1	5
ENSP00000484443.1	1	5
ENSP00000484086.1	1	5
ENSP00000412081.1	2	20
ENSP00000344042.4	2	20
ENSP00000387195.1	2	20
ENSP00000318258.7	2	20
ENSP00000452398.1	1	5
ENSP00000338643.2	1	5
ENSP00000418529.1	1	5
ENSP00000216879.4	1	5
ENSP00000434067.1	1	5
ENSP00000473616.1	1	5
ENSP00000258991.3	2	15
ENSP00000462665.1	2	15
ENSP00000463001.1	2	15
ENSP00000462230.1	1	6
ENSP00000463286.1	1	9
ENSP00000479308.1	2	15
ENSP00000386744.1	1	5
ENSP00000373828.3	1	5
ENSP00000450713.1	2	10
ENSP00000298832.9	2	10
ENSP00000452524.1	2	10
ENSP00000451946.1	2	10
ENSP00000238667.4	1	6
ENSP00000443439.1	1	6
ENSP00000452453.1	1	6
ENSP00000425939.1	1	5
ENSP00000368873.3	1	5
ENSP00000422684.1	1	5
ENSP00000334285.6	1	5
ENSP00000482552.1	1	5
ENSP00000483075.1	1	5
ENSP00000419834.2	4	20
ENSP00000437957.2	4	20
ENSP00000490673.1	1	6
ENSP00000490723.1	1	6
ENSP00000490508.1	1	6
ENSP00000490141.1	1	6
ENSP00000490872.1	1	6
ENSP00000490934.1	1	6
ENSP00000490317.1	1	6
ENSP00000487174.1	1	6
ENSP00000386854.2	1	6
ENSP00000443792.2	1	6
ENSP00000454157.1	1	6
ENSP00000302501.4	1	6
ENSP00000363557.3	1	5
ENSP00000320648.8	1	5
ENSP00000385622.3	1	5
ENSP00000370493.2	1	5
ENSP00000385000.3	1	5
ENSP00000423772.1	1	5
ENSP00000489933.1	1	5
ENSP00000467154.1	1	5
ENSP00000468647.1	1	5
ENSP00000301624.4	1	5
ENSP00000336783.4	1	5
ENSP00000302114.4	1	6
ENSP00000427097.1	1	6
ENSP00000400168.1	1	5
ENSP00000341903.4	1	5
ENSP00000376132.3	1	5
ENSP00000306382.4	1	5
ENSP00000376130.1	1	5
ENSP00000489544.1	1	5
ENSP00000370639.3	1	5
ENSP00000370627.4	1	5
ENSP00000358097.3	1	5
ENSP00000358099.2	1	5
ENSP00000376605.1	1	5
ENSP00000303015.7	2	10
ENSP00000328277.6	1	5
ENSP00000227507.2	1	9
ENSP00000316454.4	2	11
ENSP00000437274.1	1	5
ENSP00000435037.1	1	5
ENSP00000421826.1	1	5
ENSP00000239440.4	1	5
ENSP00000421468.1	1	5
ENSP00000486980.1	1	5
ENSP00000412253.2	1	6
ENSP00000240727.5	1	6
ENSP00000468934.1	1	6
ENSP00000392653.1	1	6
ENSP00000470123.1	1	6
ENSP00000332788.6	1	5
ENSP00000248450.4	1	7
ENSP00000403343.1	1	7
ENSP00000416394.1	1	7
ENSP00000393818.1	1	7
ENSP00000241014.2	1	5
ENSP00000378991.2	1	5
ENSP00000253237.4	1	6
ENSP00000468943.1	1	6
ENSP00000376141.1	1	5
ENSP00000397276.1	1	5
ENSP00000406837.1	1	5
ENSP00000281416.7	1	5
ENSP00000366058.3	1	5
ENSP00000487949.1	1	6
ENSP00000487888.1	1	6
ENSP00000487989.1	1	6
ENSP00000310448.5	1	5
ENSP00000365617.1	1	5
ENSP00000365621.1	1	5
ENSP00000303508.3	1	5
ENSP00000484839.1	1	5
ENSP00000379368.2	1	6
ENSP00000404336.2	1	6
ENSP00000404354.2	1	6
ENSP00000391573.1	1	6
ENSP00000296092.3	1	6
ENSP00000401311.1	1	6
ENSP00000413319.2	3	24
ENSP00000389472.2	2	18
ENSP00000416890.1	3	25
ENSP00000394785.2	1	11
ENSP00000337838.6	1	10
ENSP00000322147.7	1	10
ENSP00000350365.4	1	10
ENSP00000384825.2	1	10
ENSP00000344848.3	1	5
ENSP00000350277.2	1	5
ENSP00000346602.3	1	5
ENSP00000381756.2	1	5
ENSP00000323856.4	1	5
ENSP00000347044.2	1	5
ENSP00000348702.3	1	5
ENSP00000388180.2	1	5
ENSP00000434583.1	1	5
ENSP00000454303.1	1	6
ENSP00000343948.6	2	15
ENSP00000230323.4	2	15
ENSP00000351742.2	2	15
ENSP00000362124.1	2	15
ENSP00000377824.1	2	15
ENSP00000410391.1	2	15
ENSP00000406491.1	2	15
ENSP00000400276.1	2	15
ENSP00000396168.1	2	15
ENSP00000393874.1	2	15
ENSP00000415035.1	1	5
ENSP00000384203.4	2	15
ENSP00000412551.1	2	15
ENSP00000266079.4	1	6
ENSP00000437360.1	1	6
ENSP00000445212.1	1	6
ENSP00000439403.1	1	6
ENSP00000443645.1	1	6
ENSP00000227618.4	1	6
ENSP00000443911.1	1	6
ENSP00000446412.1	1	6
ENSP00000446383.1	1	6
ENSP00000440002.1	1	6
ENSP00000443383.1	1	6
ENSP00000440983.1	1	6
ENSP00000437683.1	1	6
ENSP00000389730.2	1	6
ENSP00000439362.1	1	6
ENSP00000440380.1	1	6
ENSP00000317214.1	1	5
ENSP00000313420.3	1	5
ENSP00000345182.4	1	5
ENSP00000451260.1	1	6
ENSP00000450697.1	1	6
ENSP00000451860.1	1	6
ENSP00000382269.1	1	6
ENSP00000484981.1	1	6
ENSP00000384606.1	2	14
ENSP00000391063.1	1	8
ENSP00000349856.4	2	14
ENSP00000359393.3	1	14
ENSP00000405601.1	1	9
ENSP00000442758.1	1	14
ENSP00000363940.5	3	17
ENSP00000363944.3	3	17
ENSP00000363937.5	3	17
ENSP00000263212.5	1	7
ENSP00000380632.4	1	7
ENSP00000411901.1	1	5
ENSP00000386759.3	1	5
ENSP00000491413.1	1	5
ENSP00000364217.4	1	6
ENSP00000364210.4	1	6
ENSP00000364206.6	1	6
ENSP00000484081.1	1	6
ENSP00000364211.4	1	6
ENSP00000476312.1	1	5
ENSP00000326391.2	1	5
ENSP00000434717.1	1	5
ENSP00000434835.1	1	5
ENSP00000351851.6	2	10
ENSP00000377298.3	2	10
ENSP00000444880.1	1	5
ENSP00000442936.1	1	5
ENSP00000478624.1	2	10
ENSP00000481541.1	2	10
ENSP00000474456.1	1	5
ENSP00000473697.2	1	5
ENSP00000265077.3	1	6
ENSP00000426251.1	1	6
ENSP00000340062.5	1	6
ENSP00000487295.1	1	5
ENSP00000485704.1	1	5
ENSP00000479825.1	1	5
ENSP00000339620.4	1	5
ENSP00000289734.7	1	5
ENSP00000265709.8	1	5
ENSP00000430174.1	1	5
ENSP00000410041.2	2	16
ENSP00000442432.1	2	16
ENSP00000332369.5	1	5
ENSP00000407204.2	1	5
ENSP00000495814.1	1	5
ENSP00000274849.1	1	6
ENSP00000483199.1	4	26
ENSP00000478503.2	4	26
ENSP00000487576.1	1	10
ENSP00000414377.2	1	24
ENSP00000388879.2	1	24
ENSP00000399344.1	1	24
ENSP00000396119.2	1	24
ENSP00000265107.4	2	16
ENSP00000425841.1	2	16
ENSP00000488264.1	1	5
ENSP00000425979.2	1	6
ENSP00000424161.1	1	6
ENSP00000422745.1	1	6
ENSP00000428782.1	1	6
ENSP00000409335.1	1	6
ENSP00000339845.3	1	6
ENSP00000489752.1	1	6
ENSP00000398747.1	1	5
ENSP00000414651.1	1	5
ENSP00000380661.1	3	17
ENSP00000419137.1	2	11
ENSP00000380658.1	1	5
ENSP00000413827.1	2	11
ENSP00000395992.1	1	6
ENSP00000368716.3	1	5
ENSP00000353769.2	3	40
ENSP00000245503.5	2	10
ENSP00000380367.2	2	10
ENSP00000355175.2	1	5
ENSP00000366025.2	1	5
ENSP00000257312.5	1	5
ENSP00000355018.3	1	5
ENSP00000472020.1	1	8
ENSP00000270238.3	1	8
ENSP00000262450.3	1	5
ENSP00000466706.1	1	5
ENSP00000351141.4	1	5
ENSP00000487338.1	1	5
ENSP00000336911.4	1	5
ENSP00000484404.1	1	5
ENSP00000479438.1	1	5
ENSP00000392906.2	1	8
ENSP00000408857.2	1	8
ENSP00000205135.3	1	8
ENSP00000226207.5	2	10
ENSP00000280665.6	2	16
ENSP00000444374.1	2	16
ENSP00000384330.2	3	15
ENSP00000418794.1	1	6
ENSP00000348722.2	1	6
ENSP00000417402.1	1	6
ENSP00000336982.5	1	5
ENSP00000382563.1	1	5
ENSP00000437936.1	1	5
ENSP00000382504.1	1	5
ENSP00000382552.1	1	5
ENSP00000382547.1	1	5
ENSP00000382506.1	1	5
ENSP00000382530.1	1	5
ENSP00000382546.1	1	5
ENSP00000382500.1	1	5
ENSP00000382549.1	1	5
ENSP00000266376.6	1	5
ENSP00000382515.1	1	5
ENSP00000382510.1	1	5
ENSP00000341092.3	1	5
ENSP00000382537.1	1	5
ENSP00000329877.7	1	5
ENSP00000382557.1	1	5
ENSP00000385724.3	1	5
ENSP00000382512.1	1	5
ENSP00000382542.1	1	5
ENSP00000382526.1	1	5
ENSP00000385896.3	1	5
ENSP00000478996.1	1	5
ENSP00000255381.2	2	10
ENSP00000313603.8	3	24
ENSP00000365728.3	2	18
ENSP00000405512.1	3	25
ENSP00000440893.1	1	7
ENSP00000378401.1	1	5
ENSP00000282223.9	1	5
ENSP00000364691.4	2	10
ENSP00000402626.2	2	10
ENSP00000480016.1	2	10
ENSP00000480573.1	1	12
ENSP00000306637.3	1	5
ENSP00000386511.1	1	5
ENSP00000327486.5	1	5
ENSP00000382204.2	2	10
ENSP00000444682.1	2	10
ENSP00000491195.1	2	10
ENSP00000409074.1	2	14
ENSP00000229243.2	1	11
ENSP00000402725.2	1	11
ENSP00000443153.1	1	11
ENSP00000363654.3	1	6
ENSP00000305861.7	1	6
ENSP00000404782.2	1	6
ENSP00000363649.1	1	6
ENSP00000419268.1	1	6
ENSP00000259318.7	1	6
ENSP00000386342.1	2	21
ENSP00000386456.3	2	21
ENSP00000385181.3	2	21
ENSP00000371649.3	1	5
ENSP00000348632.5	1	5
ENSP00000254960.5	1	5
ENSP00000384823.3	2	13
ENSP00000401669.2	1	5
ENSP00000412497.2	1	5
ENSP00000392564.1	1	5
ENSP00000411422.1	1	5
ENSP00000384382.3	1	5
ENSP00000384657.3	1	5
ENSP00000395655.2	1	5
ENSP00000384017.1	1	5
ENSP00000383912.1	1	5
ENSP00000410337.2	1	5
ENSP00000408617.2	1	5
ENSP00000404763.1	1	5
ENSP00000388568.2	1	5
ENSP00000430036.1	1	5
ENSP00000478829.1	1	5
ENSP00000371462.1	2	11
ENSP00000300231.5	2	11
ENSP00000319831.5	2	10
ENSP00000478600.1	1	10
ENSP00000364549.3	1	5
ENSP00000348128.4	1	5
ENSP00000488171.1	1	5
ENSP00000364547.3	1	5
ENSP00000403705.2	1	5
ENSP00000239906.5	1	5
ENSP00000359382.4	1	5
ENSP00000234420.4	2	11
ENSP00000397484.1	1	5
ENSP00000406248.1	1	5
ENSP00000477844.1	1	6
ENSP00000438580.1	1	6
ENSP00000446475.1	1	6
ENSP00000480261.1	1	5
ENSP00000482078.1	1	6
ENSP00000330842.3	1	5
ENSP00000330023.5	1	5
ENSP00000295108.3	1	9
ENSP00000320936.6	1	8
ENSP00000479970.1	1	8
ENSP00000264010.4	1	6
ENSP00000494538.1	1	6
ENSP00000494443.1	1	6
ENSP00000493495.1	1	6
ENSP00000494408.1	1	6
ENSP00000495218.1	1	6
ENSP00000494358.1	1	6
ENSP00000495348.1	1	6
ENSP00000349087.2	1	5
ENSP00000475704.3	1	5
ENSP00000475354.2	1	5
ENSP00000331423.4	1	5
ENSP00000476127.1	1	5
ENSP00000358423.4	1	6
ENSP00000234389.3	1	7
ENSP00000460836.1	1	5
ENSP00000379841.4	1	5
ENSP00000370104.2	1	5
ENSP00000461624.2	1	5
ENSP00000291107.2	1	5
ENSP00000348489.5	2	17
ENSP00000366179.3	1	5
ENSP00000495537.1	5	28
ENSP00000367766.2	5	28
ENSP00000251170.6	1	5
ENSP00000385629.3	1	5
ENSP00000185150.4	1	5
ENSP00000367485.5	1	5
ENSP00000381430.1	1	5
ENSP00000381425.4	1	5
ENSP00000258439.2	1	5
ENSP00000416660.1	1	5
ENSP00000411810.1	1	5
ENSP00000343158.2	1	5
ENSP00000382981.5	1	5
ENSP00000442091.2	1	5
ENSP00000464533.1	1	5
ENSP00000462692.1	1	5
ENSP00000464020.1	1	5
ENSP00000464148.1	1	5
ENSP00000463122.1	1	5
ENSP00000461937.1	1	5
ENSP00000463289.1	1	5
ENSP00000462338.1	1	5
ENSP00000464336.1	1	5
ENSP00000463707.1	1	5
ENSP00000441174.1	1	5
ENSP00000341138.4	1	5
ENSP00000483667.1	1	9
ENSP00000284049.3	1	9
ENSP00000369719.3	3	15
ENSP00000252050.4	2	16
ENSP00000361730.2	2	16
ENSP00000379401.2	1	5
ENSP00000423070.2	1	5
ENSP00000426106.1	1	5
ENSP00000386772.2	1	5
ENSP00000033079.3	1	5
ENSP00000394669.2	1	5
ENSP00000388521.2	1	5
ENSP00000358140.3	2	11
ENSP00000438178.2	2	11
ENSP00000299721.3	1	5
ENSP00000491937.1	1	5
ENSP00000456017.1	1	7
ENSP00000219611.2	1	7
ENSP00000490480.1	1	7
ENSP00000262518.4	3	15
ENSP00000483329.1	1	5
ENSP00000378499.3	3	15
ENSP00000346088.3	1	5
ENSP00000468274.1	1	5
ENSP00000411693.1	1	5
ENSP00000411038.2	1	5
ENSP00000408173.1	1	5
ENSP00000416038.1	1	5
ENSP00000415651.1	1	5
ENSP00000399167.1	1	5
ENSP00000265529.3	1	5
ENSP00000414987.2	1	5
ENSP00000391100.2	1	5
ENSP00000333942.2	1	5
ENSP00000353732.3	1	8
ENSP00000466832.1	1	8
ENSP00000468689.1	1	8
ENSP00000466026.2	1	8
ENSP00000356556.4	1	6
ENSP00000391763.2	1	6
ENSP00000305530.6	1	6
ENSP00000417038.2	1	6
ENSP00000356554.3	1	6
ENSP00000378295.3	3	16
ENSP00000278849.4	3	16
ENSP00000378464.4	1	5
ENSP00000229554.5	2	12
ENSP00000357569.4	1	7
ENSP00000357570.4	1	5
ENSP00000464050.1	1	5
ENSP00000463561.1	1	5
ENSP00000352308.5	1	5
ENSP00000461957.1	1	5
ENSP00000374574.2	1	5
ENSP00000390121.3	1	5
ENSP00000309052.5	1	5
ENSP00000312771.5	1	6
ENSP00000417901.1	1	6
ENSP00000452220.1	1	6
ENSP00000438404.1	1	6
ENSP00000450706.1	1	6
ENSP00000316032.7	1	5
ENSP00000347404.3	1	5
ENSP00000380199.4	1	5
ENSP00000380202.4	1	5
ENSP00000352091.5	1	5
ENSP00000468375.1	1	5
ENSP00000480376.1	8	40
ENSP00000479590.1	1	5
ENSP00000483893.1	1	5
ENSP00000299415.2	1	5
ENSP00000263377.1	3	22
ENSP00000368876.3	1	5
ENSP00000329170.5	1	21
ENSP00000332809.4	1	5
ENSP00000204549.4	1	5
ENSP00000361669.4	3	17
ENSP00000313158.5	1	5
ENSP00000230340.4	1	5
ENSP00000417813.1	1	5
ENSP00000307265.3	1	5
ENSP00000403526.2	2	18
ENSP00000389065.2	3	24
ENSP00000406948.1	3	25
ENSP00000397875.2	1	11
ENSP00000471604.1	1	5
ENSP00000477478.2	1	5
ENSP00000348529.2	2	26
ENSP00000367905.1	2	26
ENSP00000422149.1	2	26
ENSP00000384442.3	2	26
ENSP00000462289.1	2	26
ENSP00000350403.2	2	26
ENSP00000351629.5	2	26
ENSP00000367900.1	2	26
ENSP00000494987.1	1	5
ENSP00000494360.1	1	5
ENSP00000367923.3	1	5
ENSP00000495664.1	1	5
ENSP00000494607.1	1	5
ENSP00000489175.1	1	5
